dataset_role,event_id,variant,metric,baseline_positive,retained_positive,sensitivity_label,retained_witness_sources,declared_subset_of_oracle_v2,continuous_completeness_claim
VALIDATION_SEEN_AFTER_V1,VUE018,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE018,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,BASELINE_ORACLE_V2,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE019,BASELINE_ORACLE_V2,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE019,COARSE_GRID_0P02,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,COARSE_GRID_0P02,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,NARROW_D_MID_1P25,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,NARROW_D_MID_1P25,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,MINIMUM_TRANSITION_PAIR_ONLY,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,NO_FROZEN_FACTOR_ANCHORS,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE019,NO_FROZEN_FACTOR_ANCHORS,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE020,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE020,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE020,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,BASELINE_ORACLE_V2,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE021,BASELINE_ORACLE_V2,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE021,COARSE_GRID_0P02,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,COARSE_GRID_0P02,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,NARROW_D_MID_1P25,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,NARROW_D_MID_1P25,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,MINIMUM_TRANSITION_PAIR_ONLY,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,NO_FROZEN_FACTOR_ANCHORS,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE021,NO_FROZEN_FACTOR_ANCHORS,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,BASELINE_ORACLE_V2,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE022,BASELINE_ORACLE_V2,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,False,False
VALIDATION_SEEN_AFTER_V1,VUE022,COARSE_GRID_0P02,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,COARSE_GRID_0P02,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,NARROW_D_MID_1P25,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,NARROW_D_MID_1P25,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,MINIMUM_TRANSITION_PAIR_ONLY,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,NO_FROZEN_FACTOR_ANCHORS,HARD,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE022,NO_FROZEN_FACTOR_ANCHORS,USABLE,False,False,NEGATIVE_RETAINED_BY_SUBSET_MONOTONICITY,,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE023,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE023,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE023,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE024,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE024,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H3_FIXED_BOUNDED_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE024,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE025,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE025,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,False,INCONCLUSIVE_WITNESS_NOT_RETAINED,,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE025,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE026,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE026,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,NARROW_D_MID_1P25,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,MINIMUM_TRANSITION_PAIR_ONLY,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,MINIMUM_TRANSITION_PAIR_ONLY,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,NO_FROZEN_FACTOR_ANCHORS,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE026,NO_FROZEN_FACTOR_ANCHORS,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,ORACLE_V2_BEST,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,BASELINE_ORACLE_V2,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE027,BASELINE_ORACLE_V2,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,False,False
VALIDATION_SEEN_AFTER_V1,VUE027,COARSE_GRID_0P02,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,COARSE_GRID_0P02,USABLE,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
VALIDATION_SEEN_AFTER_V1,VUE027,NARROW_D_MID_1P25,HARD,True,True,POSITIVE_RETAINED_BY_EXACT_VALID_WITNESS,H4A_GEOMETRY_TRANSITION_BEST|H4B_GEOMETRY_LATERAL_TRANSITION_BEST|ORACLE_V2_BEST|R1_FEASIBILITY_LEXICOGRAPHIC_SELECTED|R2_BALANCED_PHYSICS_SCORE_SELECTED|R3_LEXICOGRAPHIC_COVERAGE_RESERVE_SELECTED,True,False
